Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
iris,SVC,3,135,15,8,0.0010004043579101562,0.0,1.0,1.0,1.0,1.0,1.0
iris,SVC,3,135,15,9,0.0010004043579101562,0.0,1.0,1.0,1.0,1.0,1.0
iris,SVC,3,135,15,10,0.0010018348693847656,0.0,0.85,0.8,0.875,0.8,0.7802197802197803
pima,DT,2,691,77,1,0.0030014514923095703,0.001001119613647461,0.6962962962962963,0.7272727272727273,0.7250788427259015,0.7272727272727273,0.7260499634869146
pima,DT,2,691,77,2,0.0030031204223632812,0.0,0.7633333333333332,0.7922077922077922,0.7894305694305694,0.7922077922077922,0.7902489667195549
pima,DT,2,691,77,3,0.002000093460083008,0.0,0.7377777777777779,0.7922077922077922,0.7918306738633417,0.7922077922077922,0.7818349122696949
pima,DT,2,691,77,4,0.0030007362365722656,0.0,0.7433333333333334,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7662337662337663
pima,DT,2,691,77,5,0.0030002593994140625,0.0,0.7448148148148148,0.7792207792207793,0.775208282283754,0.7792207792207793,0.7759425040978439
pima,DT,2,691,77,6,0.0029990673065185547,0.0,0.7162962962962963,0.7532467532467533,0.7483459936290124,0.7532467532467533,0.7495827986975903
pima,DT,2,691,77,7,0.002999544143676758,0.0,0.6962962962962963,0.7272727272727273,0.7250788427259015,0.7272727272727273,0.7260499634869146
pima,DT,2,691,77,8,0.0029981136322021484,0.0,0.7662962962962963,0.8181818181818182,0.8214816036957597,0.8181818181818182,0.809105548235983
pima,DT,2,692,76,9,0.0029973983764648438,0.0,0.7484615384615385,0.8026315789473685,0.8010156971375807,0.8026315789473685,0.7937366781439581
pima,DT,2,692,76,10,0.0029985904693603516,0.0,0.7861538461538461,0.8157894736842105,0.8132591093117408,0.8157894736842105,0.8139112487100102
pima,KNN,2,691,77,1,0.002001047134399414,0.0060002803802490234,0.6392592592592593,0.6753246753246753,0.6726410844057903,0.6753246753246753,0.6738690041510889
pima,KNN,2,691,77,2,0.0010006427764892578,0.003998517990112305,0.6051851851851852,0.6753246753246753,0.6570548095971825,0.6753246753246753,0.656261170022638
pima,KNN,2,691,77,3,0.00099945068359375,0.0039997100830078125,0.7007407407407408,0.7662337662337663,0.7659791189202955,0.7662337662337663,0.7502951593860684
pima,KNN,2,691,77,4,0.0019996166229248047,0.002997875213623047,0.6762962962962963,0.7012987012987013,0.7039491121123773,0.7012987012987013,0.702505575232848
pima,KNN,2,691,77,5,0.0010001659393310547,0.003999948501586914,0.751851851851852,0.7662337662337663,0.7708613225854606,0.7662337662337663,0.7680227935329977
pima,KNN,2,691,77,6,0.000997781753540039,0.003000497817993164,0.6577777777777778,0.6883116883116883,0.6883116883116883,0.6883116883116883,0.6883116883116883
pima,KNN,2,691,77,7,0.0010008811950683594,0.002998828887939453,0.6792592592592592,0.7272727272727273,0.71900826446281,0.7272727272727273,0.7198515769944341
pima,KNN,2,691,77,8,0.0010004043579101562,0.003000974655151367,0.6492592592592593,0.6883116883116883,0.6833766233766234,0.6883116883116883,0.6853734500793325
pima,KNN,2,692,76,9,0.0009980201721191406,0.003999948501586914,0.6969230769230769,0.7105263157894737,0.7230358504958048,0.7105263157894737,0.7148339598997493
pima,KNN,2,692,76,10,0.001001119613647461,0.003998517990112305,0.6492307692307692,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895
pima,RF,2,691,77,1,0.022000551223754883,0.0029981136322021484,0.6992592592592592,0.7532467532467533,0.7467076782866255,0.7532467532467533,0.7429428793517082
pima,RF,2,691,77,2,0.029000520706176758,0.003000020980834961,0.5781481481481481,0.6623376623376623,0.6373690825303728,0.6623376623376623,0.6321892393320964
pima,RF,2,691,77,3,0.01599907875061035,0.0019998550415039062,0.6737037037037037,0.7532467532467533,0.7599464028035458,0.7532467532467533,0.7283211069094945
pima,RF,2,691,77,4,0.01800227165222168,0.000997781753540039,0.6537037037037038,0.7272727272727273,0.7201005961251863,0.7272727272727273,0.7059025198560083
pima,RF,2,691,77,5,0.015999317169189453,0.0019996166229248047,0.7062962962962963,0.7402597402597403,0.7364035964035964,0.7402597402597403,0.7378112083994437
pima,RF,2,691,77,6,0.016991138458251953,0.0019986629486083984,0.6877777777777779,0.7272727272727273,0.7214837049742711,0.7272727272727273,0.7232230932973366
pima,RF,2,691,77,7,0.020000457763671875,0.0019981861114501953,0.6237037037037038,0.6883116883116883,0.6732269545336695,0.6883116883116883,0.6727523684045422
pima,RF,2,691,77,8,0.017998695373535156,0.0009999275207519531,0.5996296296296296,0.7012987012987013,0.7009691800736577,0.7012987012987013,0.6543786543786544
pima,RF,2,692,76,9,0.017996788024902344,0.002000093460083008,0.7284615384615384,0.7763157894736842,0.7706766917293233,0.7763157894736842,0.7697435077054338
pima,RF,2,692,76,10,0.017997026443481445,0.0009992122650146484,0.7192307692307692,0.7763157894736842,0.7714681440443213,0.7763157894736842,0.7662349018964857
pima,SVC,2,691,77,1,0.02100205421447754,0.004998922348022461,0.6792592592592592,0.7272727272727273,0.71900826446281,0.7272727272727273,0.7198515769944341
pima,SVC,2,691,77,2,0.02600240707397461,0.005000591278076172,0.7092592592592593,0.7662337662337663,0.7621797440309238,0.7662337662337663,0.7545642763034068
pima,SVC,2,691,77,3,0.015999794006347656,0.0039997100830078125,0.7007407407407408,0.7662337662337663,0.7659791189202955,0.7662337662337663,0.7502951593860684
pima,SVC,2,691,77,4,0.015000581741333008,0.0050029754638671875,0.6922222222222222,0.7662337662337663,0.7727691663175534,0.7662337662337663,0.7453617810760668
pima,SVC,2,691,77,5,0.016997575759887695,0.0039997100830078125,0.7377777777777779,0.7922077922077922,0.7918306738633417,0.7922077922077922,0.7818349122696949
pima,SVC,2,691,77,6,0.01600027084350586,0.003999948501586914,0.6422222222222222,0.7012987012987013,0.6888585099111415,0.7012987012987013,0.688825590794173
pima,SVC,2,691,77,7,0.015000343322753906,0.0050051212310791016,0.7292592592592593,0.7922077922077922,0.7974280621339445,0.7922077922077922,0.7780401416765054
pima,SVC,2,691,77,8,0.01600193977355957,0.003996372222900391,0.6451851851851852,0.7272727272727273,0.7245928674500103,0.7272727272727273,0.6997233286894414
pima,SVC,2,692,76,9,0.017001628875732422,0.003997087478637695,0.6900000000000001,0.75,0.7419205909510618,0.75,0.7387331256490135
pima,SVC,2,692,76,10,0.015997886657714844,0.004999399185180664,0.73,0.8026315789473685,0.8141788898475698,0.8026315789473685,0.7859348437012108
wdbc,DT,2,511,58,1,0.006999492645263672,0.0,0.9040404040404041,0.9137931034482759,0.9135490169972929,0.9137931034482759,0.9133811558699784
wdbc,DT,2,511,58,2,0.006993770599365234,0.0,0.8952020202020202,0.9137931034482759,0.9163758201870723,0.9137931034482759,0.9123633305298571
wdbc,DT,2,512,57,3,0.00599980354309082,0.0,0.9146825396825397,0.9298245614035088,0.9307479224376731,0.9298245614035088,0.9290184921763869
wdbc,DT,2,512,57,4,0.005001068115234375,0.0,0.8908730158730159,0.9122807017543859,0.9147548358074673,0.9122807017543859,0.9106612685560054
wdbc,DT,2,512,57,5,0.0049991607666015625,0.0,0.9761904761904762,0.9824561403508771,0.9829302987197724,0.9824561403508771,0.9823623542652152
wdbc,DT,2,512,57,6,0.0049991607666015625,0.0,0.9007936507936508,0.9122807017543859,0.9119487908961594,0.9122807017543859,0.9118117713260766
wdbc,DT,2,512,57,7,0.0059986114501953125,0.0,0.9345238095238094,0.9298245614035088,0.9333692286983443,0.9298245614035088,0.9304169514695829
wdbc,DT,2,513,56,8,0.004996776580810547,0.0,0.9571428571428571,0.9464285714285714,0.953125,0.9464285714285714,0.9470149253731345
wdbc,DT,2,513,56,9,0.0049991607666015625,0.0,0.9047619047619048,0.9285714285714286,0.9358974358974359,0.9285714285714286,0.92674253200569
wdbc,DT,2,513,56,10,0.006001472473144531,0.0,0.8714285714285714,0.875,0.8766711229946524,0.875,0.8755476912706437
wdbc,KNN,2,511,58,1,0.0010013580322265625,0.002999544143676758,0.8952020202020202,0.9137931034482759,0.9163758201870723,0.9137931034482759,0.9123633305298571
wdbc,KNN,2,511,58,2,0.0009951591491699219,0.0030002593994140625,0.9545454545454546,0.9655172413793104,0.9673321234119782,0.9655172413793104,0.9651622065415169
wdbc,KNN,2,512,57,3,0.0,0.0029997825622558594,0.8908730158730159,0.9122807017543859,0.9147548358074673,0.9122807017543859,0.9106612685560054
wdbc,KNN,2,512,57,4,0.0010008811950683594,0.0019991397857666016,0.8908730158730159,0.9122807017543859,0.9147548358074673,0.9122807017543859,0.9106612685560054
wdbc,KNN,2,512,57,5,0.0,0.003000020980834961,0.8968253968253967,0.8947368421052632,0.8987750706689999,0.8947368421052632,0.8956254272043745
wdbc,KNN,2,512,57,6,0.0,0.003000020980834961,0.9523809523809523,0.9649122807017544,0.966759002770083,0.9649122807017544,0.9645092460881936
wdbc,KNN,2,512,57,7,0.0,0.0029981136322021484,0.986111111111111,0.9824561403508771,0.9832535885167464,0.9824561403508771,0.9825365904115021
wdbc,KNN,2,513,56,8,0.0009992122650146484,0.002001047134399414,0.8619047619047618,0.875,0.8743055555555556,0.875,0.8743558914462385
wdbc,KNN,2,513,56,9,0.0009996891021728516,0.0019998550415039062,0.9,0.9107142857142857,0.9104166666666667,0.9107142857142857,0.9102542081758845
wdbc,KNN,2,513,56,10,0.0,0.002998828887939453,1.0,1.0,1.0,1.0,1.0
wdbc,RF,2,511,58,1,0.01799774169921875,0.0009996891021728516,0.9545454545454546,0.9655172413793104,0.9673321234119782,0.9655172413793104,0.9651622065415169
wdbc,RF,2,511,58,2,0.016997337341308594,0.0010004043579101562,0.9545454545454546,0.9655172413793104,0.9673321234119782,0.9655172413793104,0.9651622065415169
wdbc,RF,2,512,57,3,0.01599860191345215,0.0010004043579101562,0.8908730158730159,0.9122807017543859,0.9147548358074673,0.9122807017543859,0.9106612685560054
wdbc,RF,2,512,57,4,0.023000717163085938,0.0030014514923095703,0.9523809523809523,0.9649122807017544,0.966759002770083,0.9649122807017544,0.9645092460881936
wdbc,RF,2,512,57,5,0.014999628067016602,0.0009999275207519531,0.9285714285714286,0.9473684210526315,0.9514170040485831,0.9473684210526315,0.9463967611336033
wdbc,RF,2,512,57,6,0.014998674392700195,0.0010006427764892578,0.9285714285714286,0.9473684210526315,0.9514170040485831,0.9473684210526315,0.9463967611336033
wdbc,RF,2,512,57,7,0.016001224517822266,0.0010023117065429688,1.0,1.0,1.0,1.0,1.0
wdbc,RF,2,513,56,8,0.014028787612915039,0.0019996166229248047,0.9523809523809523,0.9642857142857143,0.9662162162162161,0.9642857142857143,0.9638888888888889
