Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
hayes-roth,SVC,3,144,16,5,0.0009999275207519531,0.0009982585906982422,0.8794642857142856,0.8125,0.875,0.8125,0.8056818181818182
hayes-roth,SVC,3,145,15,6,0.002010822296142578,0.0,0.8624999999999999,0.8,0.8057142857142857,0.8,0.7986013986013986
hayes-roth,SVC,3,145,15,7,0.001001119613647461,0.0,0.9541666666666667,0.9333333333333333,0.9428571428571428,0.9333333333333333,0.9328671328671329
hayes-roth,SVC,3,145,15,8,0.002001523971557617,0.0,0.9083333333333332,0.8666666666666667,0.9,0.8666666666666667,0.8628571428571429
hayes-roth,SVC,3,145,15,9,0.002000570297241211,0.0,0.8624999999999999,0.8,0.8057142857142857,0.8,0.7986013986013986
hayes-roth,SVC,3,145,15,10,0.0010058879852294922,0.000993967056274414,0.8166666666666668,0.7333333333333333,0.75,0.7333333333333333,0.7257142857142858
hayes-roth,XGB,3,142,18,1,0.009002685546875,0.0019991397857666016,0.8452380952380953,0.7777777777777778,0.7925925925925925,0.7777777777777778,0.7731481481481481
hayes-roth,XGB,3,143,17,2,0.009002923965454102,0.0020008087158203125,0.8403361344537815,0.7647058823529411,0.780392156862745,0.7647058823529411,0.7598039215686274
hayes-roth,XGB,3,143,17,3,0.009001970291137695,0.0020003318786621094,0.8802521008403362,0.8235294117647058,0.8284313725490197,0.8235294117647058,0.8226244343891402
hayes-roth,XGB,3,143,17,4,0.007000923156738281,0.0019981861114501953,1.0,1.0,1.0,1.0,1.0
hayes-roth,XGB,3,144,16,5,0.0069980621337890625,0.0009989738464355469,0.9598214285714286,0.9375,0.9464285714285714,0.9375,0.9375
hayes-roth,XGB,3,145,15,6,0.007003068923950195,0.0009996891021728516,0.8624999999999999,0.8,0.8057142857142857,0.8,0.7986013986013986
hayes-roth,XGB,3,145,15,7,0.007001161575317383,0.001001119613647461,0.9083333333333332,0.8666666666666667,0.9,0.8666666666666667,0.8628571428571429
hayes-roth,XGB,3,145,15,8,0.012004375457763672,0.001999378204345703,0.8166666666666667,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
hayes-roth,XGB,3,145,15,9,0.007001399993896484,0.0009996891021728516,0.9083333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
hayes-roth,XGB,3,145,15,10,0.006997823715209961,0.0010004043579101562,0.7708333333333333,0.6666666666666666,0.6685714285714286,0.6666666666666666,0.6643356643356643
heart,AB,2,243,27,1,0.07200145721435547,0.00699925422668457,0.7666666666666666,0.7777777777777778,0.7803921568627451,0.7777777777777778,0.774621212121212
heart,AB,2,243,27,2,0.07099747657775879,0.008000373840332031,0.7333333333333333,0.7407407407407407,0.7398989898989898,0.7407407407407407,0.7392862708430732
heart,AB,2,243,27,3,0.08100509643554688,0.007999181747436523,0.8500000000000001,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519
heart,AB,2,243,27,4,0.06900382041931152,0.006999969482421875,0.7999999999999999,0.8148148148148148,0.8271604938271605,0.8148148148148148,0.8100048100048101
heart,AB,2,243,27,5,0.0800013542175293,0.01199960708618164,0.8166666666666668,0.8148148148148148,0.818070818070818,0.8148148148148148,0.8153256704980844
heart,AB,2,243,27,6,0.07104015350341797,0.006998777389526367,0.8583333333333333,0.8518518518518519,0.8620268620268621,0.8518518518518519,0.8522588522588521
heart,AB,2,243,27,7,0.08499336242675781,0.014002323150634766,0.9249999999999999,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259
heart,AB,2,243,27,8,0.09699726104736328,0.008999824523925781,0.7916666666666667,0.8148148148148148,0.8611111111111112,0.8148148148148148,0.8036758563074352
heart,AB,2,243,27,9,0.07199883460998535,0.008000373840332031,0.8500000000000001,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519
heart,AB,2,243,27,10,0.0840001106262207,0.007997989654541016,0.5916666666666667,0.5925925925925926,0.5964590964590966,0.5925925925925926,0.5937164750957854
heart,DT,2,243,27,1,0.0009984970092773438,0.0,0.8083333333333333,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523
heart,DT,2,243,27,2,0.0009996891021728516,0.0,0.7000000000000001,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037
